Start Date,Duration,city,suburb,city_suburb,count,mean_duration,median_duration,max_duration,11_15,120_,16_20,1_5,21_25,26_30,31_40,41_50,51_60,61_120,6_10,weekend
2019-01-02,358875,2138,11813,5601,19552,18.354899754500817,13,6578,4253,129,2918,2837,1943,1001,626,276,177,358,5034,False
2019-01-03,361027,2436,12537,6373,21346,16.913098472781787,12,5551,4802,102,3349,3143,2096,970,514,224,148,251,5747,False
2019-01-04,344051,2366,12435,5865,20666,16.648166069873223,12,6088,4596,100,3114,3267,1870,886,488,221,134,284,5706,False
2019-01-05,253234,947,10070,2753,13770,18.39026870007262,12,4244,2736,147,1897,2377,1254,767,469,257,175,242,3449,True
2019-01-06,294908,921,10549,2661,14131,20.869577524591325,13,3390,2767,158,1976,2162,1518,796,607,299,183,431,3234,True
2019-01-07,373467,2845,15020,7588,25453,14.67280870624288,12,2290,6018,66,3947,3766,2370,1201,523,184,86,138,7154,False
2019-01-08,392790,3139,16220,8136,27495,14.285870158210583,12,643,6458,59,4284,4022,2715,1246,559,200,92,186,7674,False
2019-01-09,398803,2888,15645,7817,26350,15.13483870967742,12,8080,6075,61,4174,4092,2478,1164,545,174,75,92,7420,False
2019-01-10,377337,3006,15133,7654,25793,14.629434342651107,12,7465,6141,63,4029,4053,2305,1085,510,165,72,101,7269,False
2019-01-11,399740,3085,15658,7436,26179,15.269490813247259,12,5822,6072,94,3856,4031,2420,1155,594,211,117,198,7431,False
2019-01-12,320286,1172,12314,3086,16572,19.32693700217234,13,4665,3338,131,2276,2527,1705,970,667,336,207,385,4030,True
2019-01-13,336153,1058,11926,3144,16128,20.84281994047619,14,3702,3021,152,2240,2395,1657,1020,730,376,257,528,3752,True
2019-01-14,417992,3109,16211,8557,27877,14.994152885891594,12,1769,6483,79,4433,4030,2686,1254,623,212,126,177,7774,False
2019-01-15,420444,3225,17205,8671,29101,14.447750936393938,12,873,6805,69,4535,4324,2877,1342,626,219,89,193,8022,False
2019-01-16,365227,2824,14112,7367,24303,15.028062379130148,12,8903,5711,52,3835,3768,2160,1083,431,149,66,115,6933,False
2019-01-17,387745,3127,14942,7780,25849,15.000386862161012,12,6963,5907,72,3974,4039,2424,1126,513,188,74,192,7340,False
2019-01-18,386192,2932,15053,7352,25337,15.242214942574101,12,4487,5896,99,3737,4057,2210,1102,557,188,120,186,7185,False
2019-01-19,313955,1281,11883,3324,16488,19.041424065987385,13,3618,3238,115,2272,2717,1649,909,626,334,220,330,4078,True
2019-01-20,372320,1047,12658,2915,16620,22.401925391095066,14,3357,2975,212,2287,2300,1907,1115,901,425,301,600,3597,True
2019-01-21,384747,2950,15417,7986,26353,14.599741964861686,12,1448,6155,76,4211,4033,2388,1174,552,171,85,140,7368,False
2019-01-22,319300,2818,13090,6973,22881,13.954809667409641,12,756,5417,50,3540,3397,2104,1009,449,132,69,110,6604,False
2019-01-23,369642,3034,14499,7696,25229,14.651472511791985,11,5333,5891,62,3860,4090,2280,998,473,144,57,170,7204,False
2019-01-24,349808,2986,13853,7310,24149,14.485403122282497,12,4013,5702,56,3687,3756,2164,1024,442,118,61,124,7015,False
2019-01-25,381953,2748,14362,6870,23980,15.927981651376147,12,4755,5442,111,3622,3603,2101,1173,592,245,130,226,6735,False
2019-01-26,311984,1126,10900,2868,14894,20.946958506781254,13,3717,2879,153,2002,2332,1423,873,653,320,196,368,3695,True
2019-01-27,199325,705,7768,2025,10498,18.986949895218135,12,2512,2062,87,1463,1828,999,545,372,163,127,197,2655,True
2019-01-28,380109,2883,14915,7840,25638,14.82600046805523,12,1573,6011,74,3991,3790,2511,1121,485,212,99,200,7144,False
2019-01-29,341151,2982,14005,7541,24528,13.908635029354208,12,742,5759,45,3737,3792,2264,1015,461,167,71,146,7071,False
2019-01-30,381695,2969,14585,7684,25238,15.123821221966875,12,6527,6026,61,3907,3716,2381,1178,550,178,91,174,6976,False
2019-01-31,335469,2896,13214,7135,23245,14.431877823187783,12,6633,5540,49,3625,3686,2005,929,432,118,69,107,6685,False
2019-02-01,186766,1622,7176,3944,12742,14.657510594883064,10,5502,2931,32,1773,2305,942,406,156,47,15,40,4095,False
2019-02-02,259285,1113,10189,2668,13970,18.56012884753042,12,4202,2747,118,1999,2430,1318,730,513,250,150,253,3462,True
2019-02-03,301143,957,10823,2683,14463,20.821613773076127,14,3204,2709,138,2044,2040,1587,955,732,332,271,422,3233,True
2019-02-04,253148,2048,10498,5560,18106,13.9814426157075,11,1374,4309,44,2749,2949,1510,683,292,90,60,82,5338,False
2019-02-05,350410,3022,14646,7737,25405,13.79295414288526,12,509,5986,43,3825,3919,2297,1095,508,176,90,125,7341,False
2019-02-06,418755,2926,15107,7932,25965,16.127671865973426,12,9314,6121,64,4013,3894,2536,1162,558,204,96,147,7170,False
2019-02-07,411006,3136,15411,7880,26427,15.552503121807243,12,7414,6207,87,4148,3946,2421,1164,537,196,77,128,7516,False
2019-02-08,267403,2092,10007,5231,17330,15.430063473744951,11,5084,4050,51,2428,3028,1479,615,308,90,42,100,5139,False
2019-02-09,364524,1216,12743,3244,17203,21.18955996047201,14,4782,3178,146,2465,2576,1802,1160,821,480,273,489,3813,True
2019-02-10,189633,736,8006,1957,10699,17.724366763248902,12,3191,2036,58,1452,1960,965,520,404,149,131,219,2805,True
2019-02-11,413591,3038,16060,8090,27188,15.21226276298367,12,1445,6385,91,4218,3990,2664,1273,578,221,115,268,7385,False
2019-02-12,406571,3264,16676,8519,28459,14.286201201728803,12,783,6602,67,4471,4252,2684,1295,589,192,131,183,7993,False
2019-02-13,440507,3257,17036,8614,28907,15.238765696890027,12,5785,6632,93,4583,4276,2792,1352,610,219,94,218,8038,False
2019-02-14,466026,3355,17292,8365,29012,16.06321522128774,12,3158,6624,149,4386,4321,2877,1323,711,310,174,296,7841,False
2019-02-15,544837,3136,17538,7901,28575,19.066911636045493,13,5442,6345,196,4397,3931,2861,1568,892,354,240,448,7343,False
2019-02-16,459103,1486,14994,3842,20322,22.591428009054226,15,5029,3631,257,2954,2797,2325,1411,1111,579,372,630,4255,True
2019-02-17,628647,1547,18392,4142,24081,26.10551887380092,18,2478,3915,457,3582,2414,3053,2075,1665,827,602,1351,4140,True
2019-02-18,358647,2553,13885,7192,23630,15.177613203554802,12,2089,5502,64,3725,3469,2394,1124,530,228,91,175,6328,False
2019-02-19,461442,3219,17152,8217,28588,16.141108157268786,13,809,6498,134,4507,3962,2756,1484,831,332,232,461,7391,False
2019-02-20,499467,2981,17531,8211,28723,17.389095846534136,13,6503,6487,156,4545,4024,2911,1356,761,369,232,429,7453,False
2019-02-21,550934,3086,18697,8399,30182,18.253727387184416,13,4813,6728,229,4773,3940,3141,1611,904,432,306,528,7590,False
2019-02-22,587782,3069,18616,7724,29409,19.98646672787242,13,4647,6175,351,4370,3906,2937,1645,1059,513,376,695,7382,False
2019-02-23,800949,1844,21777,5260,28881,27.732730861119766,18,4280,4712,615,4262,2845,3581,2347,1911,1037,794,1671,5106,True
2019-02-24,733805,1493,19825,4439,25757,28.489536824940792,18,3370,4256,667,3616,2488,3151,2142,1766,943,737,1631,4360,True
2019-02-25,556022,3194,19050,8952,31196,17.82350301320682,13,1878,6966,244,4942,4015,3298,1743,1006,411,270,542,7759,False
2019-02-26,589099,3374,21379,9800,34553,17.049141897953866,13,847,7785,239,5498,4524,3597,1944,1053,491,272,523,8627,False
2019-02-27,628483,3617,21540,9877,35034,17.939230461837074,13,8375,7753,212,5721,4473,3680,1942,1206,484,283,573,8707,False
2019-02-28,411723,3081,15728,8154,26963,15.269925453399102,12,4349,6398,88,4281,3902,2664,1204,592,185,109,149,7391,False
2019-03-01,479824,3202,16786,8018,28006,17.13290009283725,12,6092,6272,137,4157,4065,2715,1328,754,322,187,371,7698,False
2019-03-02,511361,1623,16540,4374,22537,22.68984336868261,15,3819,3977,265,3514,2888,2553,1515,1210,641,450,814,4710,True
2019-03-03,168433,640,7036,1876,9552,17.633270519262982,12,2832,1868,68,1325,1715,800,444,326,127,112,183,2584,True
2019-03-04,392144,2922,15473,7913,26308,14.905884141705945,12,1779,6058,84,4009,4069,2467,1184,620,215,86,165,7351,False
2019-03-05,437526,3319,17414,8633,29366,14.899066948171354,12,547,6940,100,4397,4226,2906,1382,722,248,142,272,8031,False
2019-03-06,370943,2948,14785,7502,25235,14.69954428373291,12,7039,5943,58,3789,3846,2325,1080,566,161,84,136,7247,False
2019-03-07,372787,2893,14418,7365,24676,15.107270222078133,12,5756,5808,76,3674,3858,2262,1008,485,188,77,143,7097,False
2019-03-08,354040,2715,13879,6816,23410,15.123451516445963,12,2429,5394,82,3559,3663,2148,968,559,203,95,222,6517,False
2019-03-09,433769,1437,14638,3623,19698,22.02096659559346,14,3400,3548,218,2744,2654,2232,1351,1052,562,368,627,4342,True
2019-03-10,227562,905,8963,2116,11984,18.988818424566087,13,2659,2295,90,1641,1966,1166,713,500,233,183,303,2894,True
2019-03-11,438413,2972,16445,8036,27453,15.969584380577714,12,2140,6384,101,4309,4017,2721,1382,738,240,143,267,7151,False
2019-03-12,285524,2519,12261,6748,21528,13.262913415087327,11,640,5038,23,3228,3471,1895,862,354,99,42,74,6442,False
2019-03-13,396867,3113,15665,7836,26614,14.911963628165626,12,8307,6201,80,3972,4248,2430,1154,526,177,74,148,7604,False
2019-03-14,341639,2742,13764,6979,23485,14.547115179902065,11,3141,5389,61,3447,3827,2023,936,470,156,101,169,6906,False
2019-03-15,407295,2964,15486,7424,25874,15.741477931514261,12,4209,5824,97,3883,3943,2479,1213,622,262,97,239,7215,False
2019-03-16,273688,1069,10611,2740,14420,18.979750346740637,12,2321,2721,112,1991,2433,1388,835,620,257,187,293,3583,True
2019-03-17,314101,955,10765,2525,14245,22.04991224991225,14,2251,2583,185,2069,2151,1489,859,643,330,239,477,3220,True
2019-03-18,423004,3068,16269,8211,27548,15.355161899230435,12,1425,6328,113,4333,3949,2720,1323,653,276,134,247,7472,False
2019-03-19,396955,3129,16015,8195,27339,14.519733713742273,12,846,6388,77,4109,4099,2639,1223,599,222,112,219,7652,False
2019-03-20,474301,3412,17837,8927,30176,15.71782211028632,12,5856,6962,110,4770,4358,3083,1448,795,306,142,258,7944,False
2019-03-21,511601,3387,18523,9137,31047,16.47827487357877,12,6444,7067,145,4879,4449,3146,1451,858,363,164,314,8211,False
2019-03-22,468260,3025,17127,7814,27966,16.743903311163557,12,5900,6274,157,4204,4198,2656,1353,756,294,144,337,7593,False
2019-03-23,628223,1743,19255,4588,25586,24.553388571875246,16,4253,4513,375,3903,2781,3123,2002,1569,810,500,1009,5001,True
2019-03-24,772962,1583,20782,4738,27103,28.519425893812492,18,3055,4308,728,3732,2551,3430,2406,1956,998,735,1763,4496,True
2019-03-25,526586,3092,18761,9078,30931,17.024538488894635,13,1618,6872,187,4871,4151,3295,1690,961,391,216,416,7881,False
2019-03-26,504659,3301,19029,9281,31611,15.964664199171175,13,1191,7131,128,5180,4272,3333,1627,914,369,151,401,8105,False
2019-03-27,514282,3275,18545,9172,30992,16.59402426432628,12,6021,7079,139,4961,4357,3137,1533,832,311,168,328,8147,False
2019-03-28,532685,3508,19115,9385,32008,16.642245688577855,13,3244,7208,147,5074,4362,3287,1625,923,350,162,407,8463,False
2019-03-29,701930,3603,21871,9520,34994,20.05858147110933,14,4636,7407,359,5428,4364,3816,2061,1362,640,380,779,8398,False
2019-03-30,938296,2295,24272,6045,32612,28.77149515515761,18,4354,5482,754,4894,2866,4246,2811,2146,1197,808,1759,5649,True
2019-03-31,478225,1347,15128,3631,20106,23.78518850094499,16,2739,3492,299,2999,2424,2257,1549,1105,571,407,1023,3980,True
2019-04-01,565461,3140,19366,9054,31560,17.917015209125474,13,2006,6883,231,4978,4110,3392,1755,998,438,256,607,7912,False
2019-04-02,341022,2839,14044,7440,24323,14.020556674752292,12,645,5664,53,3806,3708,2270,1067,476,168,59,130,6922,False
2019-04-03,400938,3083,15868,7896,26847,14.934182590233545,12,3228,6209,72,4174,4030,2592,1213,597,212,135,200,7413,False
2019-04-04,387538,3014,14436,7834,25284,15.327400727732954,12,5681,5900,78,3874,3937,2271,1075,570,217,100,160,7102,False
2019-04-05,464708,3107,16339,7882,27328,17.004830210772834,12,4821,5976,148,4174,4002,2699,1299,859,328,188,371,7284,False
2019-04-06,426925,1401,14811,3976,20188,21.147463839904894,14,4595,3718,211,2886,2907,2086,1364,957,541,358,670,4490,True
2019-04-07,362892,1052,12669,2992,16713,21.71315742236582,14,3642,3086,210,2387,2256,1848,1061,848,445,282,623,3667,True
2019-04-08,429879,2693,16302,7265,26260,16.37010662604722,12,1696,5760,132,3921,3861,2583,1274,765,304,194,418,7048,False
2019-04-09,363633,2800,14876,7550,25226,14.415008324744312,12,693,5714,57,3947,3936,2458,1091,591,202,89,204,6937,False
2019-04-10,608361,3271,19519,8597,31387,19.382578774651925,13,7382,6731,265,4813,4443,3227,1620,992,424,245,625,8002,False
2019-04-11,562183,3164,18854,8637,30655,18.339031153156093,13,6074,6603,254,4836,4299,3203,1513,979,376,235,539,7818,False
2019-04-12,471817,3074,16467,7626,27167,17.367283837008134,12,2818,5815,165,4079,4021,2732,1358,797,387,226,408,7179,False
2019-04-13,434038,1375,14569,3697,19641,22.098569319281097,14,4717,3707,235,2761,2859,2012,1215,953,497,327,654,4421,True
2019-04-14,493474,1192,15958,3516,20666,23.878544469176425,16,3819,3617,337,2935,2486,2431,1498,1167,592,550,973,4080,True
2019-04-15,570570,3022,18966,8543,30531,18.688218531983885,13,1601,6449,305,4898,3953,3308,1752,1055,464,289,609,7449,False
2019-04-16,531573,3409,19017,9018,31444,16.90538735529831,13,703,7016,167,5094,4142,3362,1672,982,414,245,532,7818,False
2019-04-17,770569,3738,23125,9965,36828,20.923454979906595,14,8780,7681,477,5955,4320,4170,2326,1450,700,413,847,8489,False
2019-04-18,834552,3594,23380,9224,36198,23.055196419691697,14,7500,7571,552,5553,4185,4052,2183,1463,708,494,1183,8254,False
2019-04-19,1240103,2284,27227,6518,36029,34.41957867273585,20,6737,5427,1364,5269,2710,4777,3398,2503,1434,1014,2629,5504,False
2019-04-20,1442524,2254,29511,6361,38126,37.8357026700939,21,4099,5372,1791,5331,2578,5116,3542,3164,1922,1323,2930,5057,True
2019-04-21,1384780,2299,27762,6100,36161,38.29484804070684,22,3789,4954,1868,5255,2314,4851,3223,3033,1705,1303,3251,4404,True
2019-04-22,1138236,1806,27559,5624,34989,32.53125267941353,20,1439,5432,1430,5113,2622,4584,3094,2543,1513,948,2479,5231,False
2019-04-23,627043,3351,21777,9262,34390,18.233294562372784,14,890,7242,301,5618,4219,3767,2040,1237,584,329,736,8317,False
2019-04-24,602155,3312,21453,9541,34306,17.552468955867777,13,5552,7700,193,5395,4686,3659,1837,1115,426,255,453,8587,False
2019-04-25,602419,3633,20872,9591,34096,17.66831886438292,13,7022,7695,155,5380,4547,3518,1871,1094,424,252,416,8744,False
2019-04-26,575371,3381,19658,8666,31705,18.147642327708564,13,5733,7001,173,4845,4436,3273,1632,891,403,265,476,8310,False
2019-04-27,365373,1225,13558,3429,18212,20.062211728530638,13,4832,3497,163,2543,2918,1782,1017,768,350,242,477,4455,True
2019-04-28,530788,1377,17025,3975,22377,23.720248469410556,15,3891,3947,367,3300,2789,2479,1655,1222,675,422,946,4575,True
2019-04-29,562505,3298,20743,9387,33428,16.82736029675721,13,1450,7285,189,5410,4535,3539,1802,978,413,283,483,8511,False
2019-04-30,666169,3929,23842,10677,38448,17.32649292550978,13,692,8370,294,6120,4837,4164,2066,1372,589,319,618,9699,False
2019-05-01,683014,3923,23283,10403,37609,18.160918928979765,13,9320,8508,231,5947,4984,3876,2094,1215,516,287,518,9433,False
2019-05-02,549771,3565,19667,9035,32267,17.038181423745623,13,6832,7072,146,5074,4571,3367,1668,937,335,210,496,8391,False
2019-05-03,485083,2978,17193,7742,27913,17.378389997492206,12,4258,6109,176,4271,4035,2701,1319,806,328,183,398,7587,False
2019-05-04,445130,1279,14658,3637,19574,22.74088076019209,14,4364,3570,300,2847,2619,2090,1276,976,457,315,633,4491,True
2019-05-05,608037,1416,17235,3991,22642,26.854385654977474,16,3029,3916,483,3376,2562,2868,1719,1312,690,500,1044,4172,True
2019-05-06,525860,1302,17041,3845,22188,23.700198305390302,15,1501,3967,401,3169,2920,2542,1506,1139,572,393,974,4605,False
2019-05-07,542030,3585,20763,9913,34261,15.82061235807478,13,771,7741,122,5592,4580,3633,1820,975,412,216,393,8777,False
2019-05-08,317826,2073,12374,5630,20077,15.830353140409423,11,9147,4594,81,2855,3437,1762,808,375,129,89,113,5834,False
2019-05-09,429205,3063,16653,8416,28132,15.256824968007962,12,5263,6522,87,4478,4159,2778,1334,593,256,131,157,7637,False
2019-05-10,608201,3579,20822,9352,33753,18.019168666488905,13,5900,7335,229,5270,4388,3566,1776,1116,460,282,557,8774,False
2019-05-11,567093,1709,18786,4712,25207,22.497441186971873,15,4888,4602,320,3838,3233,2816,1723,1298,679,423,798,5477,True
2019-05-12,863699,1655,24337,5478,31470,27.44515411503019,18,2465,5257,786,4665,2960,4055,2582,2028,1108,858,1683,5488,True
2019-05-13,672384,3486,23403,10297,37186,18.081643629322862,14,1496,8042,273,6200,4508,4254,2143,1332,545,335,660,8894,False
2019-05-14,678087,3868,24457,10884,39209,17.294167155500013,14,605,8618,249,6507,4750,4415,2335,1346,582,339,622,9446,False
2019-05-15,738594,3671,24073,10922,38666,19.101898308591526,14,8523,8568,333,6288,4693,4408,2345,1369,549,276,574,9263,False
2019-05-16,701053,3795,23568,10687,38050,18.424520367936925,13,5756,8419,280,6222,4663,4194,2265,1387,545,252,593,9230,False
2019-05-17,480084,3173,18015,8407,29595,16.22179422199696,12,3895,6656,140,4453,4439,2807,1384,829,304,169,316,8098,False
2019-05-18,682609,2075,20324,5392,27791,24.562232377388362,16,4073,4773,470,3970,3221,3345,2284,1662,854,519,1117,5576,True
2019-05-19,676457,1660,19872,4864,26396,25.627254129413547,16,3253,4648,578,4027,2835,3179,1920,1556,804,612,1339,4898,True
2019-05-20,623405,3597,22061,10080,35738,17.443757345122837,13,2090,7985,211,5807,4601,3828,1979,1193,470,257,564,8843,False
2019-05-21,719513,3891,25763,11074,40728,17.66629836967197,14,1165,8948,275,6712,4773,4688,2457,1528,601,327,706,9713,False
2019-05-22,722548,3881,25140,10927,39948,18.087213377390608,13,8200,8923,292,6521,4909,4408,2308,1309,477,306,579,9916,False
2019-05-23,784022,4024,25920,10997,40941,19.15004518697638,14,5880,9111,331,6711,4824,4536,2491,1575,609,351,646,9756,False
2019-05-24,747872,3436,23896,9590,36922,20.255457450842318,14,6307,7838,349,5905,4413,4029,2266,1474,600,387,782,8879,False
2019-05-25,918920,1981,24882,5845,32708,28.094655741714565,18,4978,5606,806,4861,3016,4174,2731,2137,1201,799,1650,5727,True
2019-05-26,727220,1732,20158,4568,26458,27.485826593090938,17,3702,4537,636,3957,2537,3255,2077,1679,975,678,1399,4728,True
2019-05-27,743589,1603,21548,4819,27970,26.58523417947801,17,2280,4797,610,4333,2906,3390,2290,1651,892,607,1411,5083,False
2019-05-28,567315,3299,21375,9271,33945,16.71277065841803,13,1078,7445,171,5424,4525,3647,1820,1166,488,264,518,8477,False
2019-05-29,515257,3145,19023,8783,30951,16.64750735032794,12,4631,6914,158,4853,4459,3136,1492,891,299,187,388,8174,False
2019-05-30,787303,3789,24616,10641,39046,20.163473851354812,14,7655,8300,355,6350,4571,4534,2456,1490,656,422,745,9167,False
2019-05-31,782456,3754,24766,10107,38627,20.256711626582444,14,4825,8018,426,6081,4501,4338,2353,1689,775,468,1015,8963,False
2019-06-01,1183051,2430,30823,7016,40269,29.378703220839853,18,3560,6740,1179,6047,3643,4965,3186,2902,1503,966,2151,6987,True
2019-06-02,921270,1886,25767,5776,33429,27.55900565377367,17,3603,5943,853,4997,2988,4094,2749,2169,1107,789,1742,5998,True
2019-06-03,673680,3435,23303,10228,36966,18.22431423470216,14,2138,8015,270,5818,4529,4110,2226,1462,606,351,669,8910,False
2019-06-04,489158,3327,19167,9036,31530,15.514050111005393,12,725,7023,107,4977,4423,3221,1743,909,352,161,273,8341,False
2019-06-05,684865,3805,23333,10506,37644,18.19320476038678,13,8804,8379,247,6147,4943,3929,2052,1300,468,232,537,9410,False
2019-06-06,724770,3742,23466,10553,37761,19.19361245729721,13,7470,8315,270,6174,4608,4186,2197,1311,526,285,629,9260,False
2019-06-07,397794,2530,15595,6785,24910,15.969249297470895,12,5719,5581,112,3592,3858,2353,1104,651,242,135,290,6992,False
2019-06-08,676366,1878,19628,4836,26342,25.67633437096652,15,4219,4860,595,3844,3011,3139,1914,1434,698,500,1040,5307,True
2019-06-09,759222,1692,21929,5277,28898,26.27247560384802,17,3458,4907,633,4316,2921,3745,2417,1736,885,595,1486,5257,True
2019-06-10,189536,1389,7871,3963,13223,14.333812296755653,11,1830,3078,35,1836,2294,1102,478,196,53,44,79,4028,False
2019-06-11,542997,3584,20592,9622,33798,16.065950647967334,13,608,7666,192,5355,4675,3568,1709,963,345,192,423,8710,False
2019-06-12,406112,2621,15011,7515,25147,16.149520817592556,12,7834,5836,130,3845,3693,2488,1107,624,204,90,174,6956,False
2019-06-13,408102,2896,15566,7822,26284,15.526632171663369,12,4723,6089,75,4117,3912,2581,1195,537,209,85,192,7292,False
2019-06-14,629934,3319,21160,8879,33358,18.884045806103483,13,5149,7142,251,5281,4331,3507,1824,1191,553,277,657,8344,False
2019-06-15,672067,1893,20774,5081,27748,24.220376243332854,16,4105,4971,508,4136,3097,3344,2058,1580,805,573,1146,5530,True
2019-06-16,672380,1506,19730,4417,25653,26.210579659299107,17,2930,4455,530,3911,2608,3117,2090,1576,815,568,1249,4734,True
2019-06-17,728719,3682,24297,10369,38348,19.00279023677897,14,1655,8225,375,6294,4467,4275,2386,1413,606,386,785,9136,False
2019-06-18,456909,2992,17952,8394,29338,15.573965505487763,12,894,6574,123,4678,4196,3000,1504,787,265,172,299,7740,False
2019-06-19,569707,3411,20169,9225,32805,17.366468526139307,13,2993,7317,197,5156,4293,3487,1837,1033,441,192,380,8472,False
2019-06-20,744485,3660,23925,10343,37928,19.628902130352245,14,6905,8198,346,6143,4701,4187,2192,1369,655,355,688,9094,False
2019-06-21,785235,3695,24654,9842,38191,20.560734204393704,14,4319,7945,499,5972,4670,4277,2177,1623,711,425,885,9007,False
2019-06-22,1062011,2404,27604,6343,36351,29.215454870567523,18,4922,6094,934,5603,3338,4577,2972,2513,1360,871,1930,6159,True
2019-06-23,820994,1852,23354,5230,30436,26.97443816533053,18,3020,5092,712,4408,2913,3836,2620,2161,1056,700,1674,5264,True
2019-06-24,728506,3546,24087,10524,38157,19.09232906150903,14,2721,8228,353,6293,4322,4345,2363,1650,662,409,697,8835,False
2019-06-25,655806,3691,23714,10233,37638,17.424039534512993,13,766,8083,226,6125,4585,4198,2310,1304,600,332,687,9188,False
2019-06-26,746370,3929,24581,10703,39213,19.03373881110856,13,4544,8588,349,6290,4754,4346,2301,1392,554,335,706,9598,False
2019-06-27,868314,4064,25953,11227,41244,21.053098632528368,14,7460,8912,478,6688,4726,4744,2535,1643,710,378,836,9594,False
2019-06-28,832676,3612,25960,9935,39507,21.07666995722277,14,6092,8110,499,6287,4610,4410,2486,1680,730,489,1124,9082,False
2019-06-29,1178680,2041,29806,6253,38100,30.936482939632548,18,4236,6453,1227,5785,3277,4781,3172,2672,1434,935,2062,6302,True
2019-06-30,1011053,2096,25708,5727,33531,30.152783990933763,18,3370,5471,1072,4973,2941,4110,2731,2413,1311,903,2069,5537,True
2019-07-01,769612,3666,24791,10414,38871,19.799130457153147,14,1499,8192,418,6458,4422,4507,2396,1580,684,417,904,8893,False
2019-07-02,759322,3972,26906,11180,42058,18.054163298302345,14,895,9212,284,6871,4915,4753,2518,1659,690,419,856,9881,False
2019-07-03,878488,3998,27951,11493,43442,20.22208922241149,14,8173,9286,453,7127,4840,5171,2733,1878,821,383,915,9835,False
2019-07-04,955430,4188,28191,11797,44176,21.627806954002175,14,6111,9384,542,7242,4687,5163,2943,1875,890,487,998,9965,False
2019-07-05,894239,4016,27252,10700,41968,21.30763915364087,14,5339,8599,498,6879,4658,4834,2657,1818,860,551,1141,9473,False
2019-07-06,964654,2133,25036,6376,33545,28.75701296765539,17,4695,5710,816,4999,3228,4097,2826,2188,1231,806,1615,6029,True
2019-07-07,797375,2008,22133,5369,29510,27.020501524906813,17,2901,5087,683,4446,2780,3695,2396,1968,942,704,1493,5316,True
2019-07-08,749670,3729,25016,10522,39267,19.091603636641455,14,2203,8486,352,6329,4505,4541,2520,1507,732,410,781,9104,False
2019-07-09,734408,4040,25393,11409,40842,17.98168551980804,14,760,8908,313,6717,4691,4569,2483,1542,677,358,751,9833,False
2019-07-10,837668,4182,26506,11247,41935,19.97539048527483,14,6996,9100,422,7029,4793,4736,2654,1589,683,409,812,9708,False
2019-07-11,844583,4022,26234,11243,41499,20.35188799730114,14,5867,8843,491,6864,4673,4724,2571,1577,725,409,887,9735,False
